NomeCat,CodProd,NomeProd,IDProduto,Usuario,Data,Obs e campos antes das alterações
"- Antioxidantes","700001","biO2 Nutraceutic Antiox 100g Mix de Frutas em Pó",4871249,"Branco",30/08/2016 14:55:00,"Obs=
MetaDescriptionProd=
TitleProd=
URLProd=
"
"- Antioxidantes","700001","biO2 Nutraceutic Antiox 100g Mix de Frutas em Pó",4871249,"Leticia",30/08/2016 15:27:00,"Obs=
DataVencimento=18/09/2017
DiasAvisoVencimento=120
"
"- Antioxidantes","700001","biO2 Nutraceutic Antiox 100g Mix de Frutas em Pó",4871249,"toninho",13/10/2016 15:02:00,"Obs=Pedido 177135 cancelado
Estoque=0
DataProdAlteracao=10/10/2016 16:27:00
ChangeFlagProdAPI=1
"
"- Antioxidantes","700001","biO2 Nutraceutic Antiox 100g Mix de Frutas em Pó",4871249,"Branco",22/11/2016 09:57:00,"Obs=
ProdMPN=1032
"
"- Antioxidantes","700001","biO2 Nutraceutic Antiox 100g Mix de Frutas em Pó",4871249,"Branco",24/10/2017 16:11:00,"Obs=
Preco=56,55
PrecoProm=56,55
Custo=33,6
"
"- Antioxidantes","700001","biO2 Nutraceutic Antiox 100g Mix de Frutas em Pó",4871249,"Branco",24/10/2017 16:12:00,"Obs=
Preco=50,3
PrecoProm=45
"
"- Antioxidantes","700001","biO2 Nutraceutic Antiox 100g Mix de Frutas em Pó",4871249,"Branco",24/10/2017 16:13:00,"Obs=
CodBarrasProd=7898176580326
"
"- Antioxidantes","700001","biO2 Nutraceutic Antiox 100g Mix de Frutas em Pó",4871249,"Leticia",01/11/2017 16:36:00,"Obs=
Disponivel=True
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"marco",24/05/2015 13:39:00,"Obs=Pedido 64038 cancelado
Estoque=97
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"marco",10/12/2015 17:35:00,"Obs=
PrecoProm=2,74
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"marco",29/05/2016 19:24:00,"Obs=
CodProd=7002
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"marco",27/06/2016 17:46:00,"Obs=
NomeProd=BiO2 Barra de Cereal, Açai + 7 Castanhas, 25g
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"marco",29/06/2016 11:26:00,"Obs=
Preco=3,26
PrecoProm=2,5
Custo=1,63
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"Leticia",30/08/2016 15:28:00,"Obs=
DataVencimento=18/09/2017
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"Branco",10/11/2016 16:19:00,"Obs=
MetaDescriptionProd=
TitleProd=
URLProd=
CodBarrasProd=0
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"Branco",30/11/2016 11:11:00,"Obs=
VendaConjunta=
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"Branco",30/11/2016 11:32:00,"Obs=
MaisProd=2004,7003,7004,7006,1075
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"marco",05/01/2017 14:28:00,"Obs=
NomeProd=BiO2 Barra de Cereais, Açai + 7 Castanhas, 25g
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"marco",05/01/2017 15:40:00,"Obs=
MetaKeywordsProd=Barra de Cereal,Açai + 7 Castanhas,25g,BiO2
TitleProd=BiO2 Barra de Cereais, Açai + 7 Castanhas, 25g
URLProd=bio2-barra-de-cereais--acai---7-castanhas--25g
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"marco",05/01/2017 16:21:00,"Obs=
PrecoProm=3
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"Leticia",12/01/2017 15:10:00,"Obs=
DataVencimento=14/03/2017
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"Debora",20/02/2017 14:35:00,"Obs=Pedido 181422 cancelado
Estoque=48
DataProdAlteracao=20/02/2017 14:33:00
ChangeFlagProdAPI=1
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"Debora",15/03/2017 11:06:00,"Obs=Pedido 181982 cancelado
Estoque=30
DataProdAlteracao=15/03/2017 11:05:00
ChangeFlagProdAPI=1
"
"> Cereal","700002","BiO2 Organic, Barra de Cereais, Açai, 25g",4871250,"Debora",28/04/2017 11:17:00,"Obs=Pedido 183356 cancelado
Estoque=3
DataProdAlteracao=28/04/2017 10:56:00
ChangeFlagProdAPI=1
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"marco",10/12/2015 17:36:00,"Obs=
PrecoProm=2,74
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"toninho",03/05/2016 16:50:00,"Obs=Pedido 72082 cancelado
Estoque=30
DataProdAlteracao=03/05/2016 16:50:00
ChangeFlagProdAPI=1
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"marco",29/05/2016 19:24:00,"Obs=
CodProd=7003
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"marco",27/06/2016 17:47:00,"Obs=
NomeProd=BiO2 Barra de Cereal, Acerola + 7 Castanhas, 25g
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"marco",29/06/2016 11:25:00,"Obs=
Preco=3,26
PrecoProm=2,5
Custo=1,63
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"toninho",04/07/2016 14:31:00,"Obs=Pedido 73700 cancelado
Estoque=95
DataProdAlteracao=04/07/2016 08:40:00
ChangeFlagProdAPI=1
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"Leticia",30/08/2016 15:33:00,"Obs=
DataVencimento=18/09/2017
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"Branco",10/11/2016 16:15:00,"Obs=
MetaDescriptionProd=
TitleProd=
URLProd=
CodBarrasProd=0
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"Branco",30/11/2016 11:34:00,"Obs=
MaisProd=2004,7002,7004,7006,1076
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"marco",05/01/2017 15:34:00,"Obs=
PrecoProm=3
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"marco",05/01/2017 15:38:00,"Obs=
MetaKeywordsProd=Barra de Cereal,Acerola + 7 Castanhas,25g,BiO2
URLProd=bio2-organic--barra-de-cereais--acerola--25g
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"Leticia",12/01/2017 15:09:00,"Obs=
DataVencimento=18/04/2017
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"Debora",15/03/2017 11:06:00,"Obs=Pedido 181982 cancelado
Estoque=58
DataProdAlteracao=15/03/2017 11:05:00
ChangeFlagProdAPI=1
"
"> Cereal","700003","biO2 Organic, Barra de Cereais, Acerola, 25g",4871251,"Branco",06/04/2017 12:04:00,"Obs=
Disponivel=True
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"marco",10/12/2015 17:36:00,"Obs=
PrecoProm=2,74
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"toninho",03/05/2016 16:50:00,"Obs=Pedido 72082 cancelado
Estoque=2
DataProdAlteracao=03/05/2016 16:50:00
ChangeFlagProdAPI=1
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"marco",29/05/2016 19:23:00,"Obs=
CodProd=7004
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"marco",27/06/2016 17:47:00,"Obs=
NomeProd=BiO2 Barra de Cereal, Cranberry + 7 Castanhas, 25g
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"marco",29/06/2016 11:26:00,"Obs=
Preco=3,26
PrecoProm=2,5
Custo=1,63
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"Leticia",30/08/2016 15:32:00,"Obs=
DataVencimento=18/09/2017
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"toninho",08/09/2016 18:17:00,"Obs=Pedido 176065 cancelado
Estoque=76
DataProdAlteracao=08/09/2016 18:02:00
ChangeFlagProdAPI=1
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"toninho",31/10/2016 16:56:00,"Obs=Pedido 177743 cancelado
Estoque=50
DataProdAlteracao=26/10/2016 10:21:00
ChangeFlagProdAPI=1
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"Branco",30/11/2016 11:12:00,"Obs=
MetaDescriptionProd=
TitleProd=
URLProd=
VendaConjunta=
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"Branco",30/11/2016 11:33:00,"Obs=
MaisProd=2004,7002,7003,7006,1077
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"marco",05/01/2017 15:33:00,"Obs=
PrecoProm=3
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"Debora",21/02/2017 11:13:00,"Obs=Pedido 181450 cancelado
Estoque=29
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"Debora",15/03/2017 11:06:00,"Obs=Pedido 181982 cancelado
Estoque=25
DataProdAlteracao=15/03/2017 11:05:00
ChangeFlagProdAPI=1
"
"> Cereal","700004","BiO2 Barra de Cereais, Cranberry + 7 Castanhas, 25g",4871252,"Branco",18/05/2017 14:45:00,"Obs=
CodBarrasProd=7898176580470
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"marco",10/12/2015 17:36:00,"Obs=
PrecoProm=2,74
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"toninho",03/05/2016 16:50:00,"Obs=Pedido 72082 cancelado
Estoque=9
DataProdAlteracao=03/05/2016 16:50:00
ChangeFlagProdAPI=1
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"marco",29/05/2016 19:23:00,"Obs=
CodProd=7006
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"marco",27/06/2016 17:48:00,"Obs=
NomeProd=BiO2 Barra de Cereal, Damasco + 7 Castanhas, 25g
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"marco",29/06/2016 11:27:00,"Obs=
Preco=3,26
PrecoProm=2,5
Custo=1,63
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"Leticia",30/08/2016 15:32:00,"Obs=
DataVencimento=18/09/2017
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"Debora",05/09/2016 11:49:00,"Obs=Pedido 175937 cancelado
Estoque=64
DataProdAlteracao=01/09/2016 17:46:00
ChangeFlagProdAPI=1
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"toninho",31/10/2016 16:56:00,"Obs=Pedido 177743 cancelado
Estoque=28
DataProdAlteracao=27/10/2016 17:24:00
ChangeFlagProdAPI=1
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"Branco",30/11/2016 11:13:00,"Obs=
MetaDescriptionProd=
TitleProd=
URLProd=
VendaConjunta=
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"Branco",30/11/2016 11:33:00,"Obs=
MaisProd=2004,7002,7003,7004,1075
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"marco",05/01/2017 15:33:00,"Obs=
PrecoProm=3
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"Debora",21/02/2017 11:13:00,"Obs=Pedido 181450 cancelado
Estoque=19
DataProdAlteracao=14/02/2017 16:54:00
ChangeFlagProdAPI=1
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"Debora",15/03/2017 11:06:00,"Obs=Pedido 181982 cancelado
Estoque=11
DataProdAlteracao=15/03/2017 11:05:00
ChangeFlagProdAPI=1
"
"> Cereal","700006","BiO2 Barra de Cereais, Damasco + 7 Castanhas, 25g",4871253,"Debora",28/04/2017 11:17:00,"Obs=Pedido 183356 cancelado
Estoque=1
DataProdAlteracao=28/04/2017 10:56:00
ChangeFlagProdAPI=1
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",25/05/2015 18:19:00,"Obs=
ImagemProd=VitalPro60.JPG
ImagemDet=VitalPro60.JPG
DiasReposicao=7
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"toninho",26/01/2016 18:27:00,"Obs=Pedido 69718 cancelado
Estoque=7
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",27/01/2016 15:00:00,"Obs=
Descricao=Óleo de semente de abóbora prensado a frio mais vitamina E em cápsula. Coadjuvante no tratamento e prevenção de diversos tipos de câncer (especialmente próstata) e no tratamento do trato urinário.
DescrLonga=
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",27/01/2016 15:00:00,"Obs=
DescrLonga=Óleo de semente de abóbora prensado a frio mais vitamina E em cápsula. Coadjuvante no tratamento e prevenção de diversos tipos de câncer (especialmente próstata) e no tratamento do trato urinário e age preventivamente contra a queda de cabelo
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",27/01/2016 15:01:00,"Obs=
Preco=98,6
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"toninho",27/01/2016 15:42:00,"Obs=Pedido 69656 cancelado
Estoque=7
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"toninho",01/02/2016 13:03:00,"Obs=Pedido 69839 cancelado
Estoque=6
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"toninho",02/02/2016 10:41:00,"Obs=Pedido 69702 cancelado
Estoque=8
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",02/02/2016 11:39:00,"Obs=
DataPromInicio=01/08/2015
DataPromFim=01/01/2020
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",02/02/2016 11:39:00,"Obs=
Preco=98,6
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",02/02/2016 11:40:00,"Obs=
PrecoProm=67,91
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",02/02/2016 11:41:00,"Obs=
DataPromInicio=
DataPromFim=
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"toninho",01/04/2016 11:42:00,"Obs=Pedido 71084 cancelado
Estoque=4
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"toninho",26/04/2016 15:04:00,"Obs=
DataVencimento=18/09/2017
DiasAvisoVencimento=60
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",29/05/2016 21:25:00,"Obs=
CodProd=15003
ProdMPN=Vital Atman
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Branco",05/07/2016 18:10:00,"Obs=
IDCategoriaP=244039
TitleProd=
URLProd=
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"toninho",12/08/2016 10:13:00,"Obs=Pedido 74871 cancelado
Estoque=2
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"toninho",16/08/2016 15:56:00,"Obs=Pedido 75108 cancelado
Estoque=4
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"toninho",13/09/2016 10:08:00,"Obs=Pedido 175968 cancelado
Estoque=15
DataProdAlteracao=06/09/2016 08:50:00
ChangeFlagProdAPI=1
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Branco",30/11/2016 11:00:00,"Obs=
MetaDescriptionProd=
AdicionalD1=Vital Atman
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Debora",27/12/2016 09:14:00,"Obs=Pedido 179710 cancelado
Estoque=13
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Leticia",12/01/2017 14:57:00,"Obs=
DataVencimento=18/02/2017
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Debora",27/01/2017 14:47:00,"Obs=Pedido 180586 cancelado
Estoque=6
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Leticia",15/02/2017 18:15:00,"Obs=
DataVencimento=30/05/2018
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Branco",22/02/2017 11:31:00,"Obs=
MetaKeywordsProd=Vital Pro,Semente de Abóbora,60 Cápsulas,Vital Atman
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Branco",03/04/2017 16:03:00,"Obs=
DescrHTM=
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Debora",16/05/2017 14:30:00,"Obs=Pedido 183708 cancelado
Estoque=17
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Debora",01/08/2017 10:02:00,"Obs=Pedido 185842 cancelado
Estoque=0
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",02/08/2017 19:35:00,"Obs=
Preco=80
PrecoProm=76
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Debora",14/09/2017 10:43:00,"Obs=Pedido 186978 cancelado
Estoque=3
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Debora",20/09/2017 16:01:00,"Obs=Pedido 186979 cancelado
Estoque=6
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",29/10/2017 22:29:00,"Obs=
Preco=83,24
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",29/10/2017 22:52:00,"Obs=
NomeProd=Vital Pro, Óleo de Sementes de Abóbora, 60 cáps de 1.000mg, Vital Âtman
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",29/10/2017 22:52:00,"Obs=
TitleProd=Vital Pro, Óleo de Sementes de Abóbora, 60 cáps de 1.000mg, Vital Âtman
URLProd=vital-pro--oleo-de-sementes-de-abobora--60-caps-de-1-000mg--vital-atman
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Debora",04/11/2017 09:22:00,"Obs=Pedido 188144 cancelado
Estoque=1
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"marco",27/11/2017 10:58:00,"Obs=Pedido 188144 descancelado
Estoque=35
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Branco",05/12/2017 09:47:00,"Obs=
ImagemProd=VitalPro60.png
ImagemDet=VitalPro60.png
ImagemAmp=VitalPro60Verso.JPG
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Isis",03/04/2018 15:31:00,"Obs=Pedido 192650 cancelado
Estoque=34
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Isis",09/04/2018 14:27:00,"Obs=Pedido 192833 cancelado
Estoque=34
"
"- Ácido Graxo Essencial","300053","Vital Pro Óleo de Sementes de Abóbora 60 cáps de 1.000mg Vital Âtman",4871254,"Isis",07/05/2018 12:53:00,"Obs=Pedido 193560 cancelado
Estoque=9
"
"- Chás e Sucos","700011","BiO2 Herbal Tea Chá Verde e Hibisco, 13 saches, 19,5g",4871255,"marco",18/05/2015 15:38:00,"Obs=
ImagemProd=BiO2ChaVerdeHibisco.PNG
ImagemDet=BiO2ChaVerdeHibisco.PNG
DiasReposicao=7
"
"- Chás e Sucos","700011","BiO2 Herbal Tea Chá Verde e Hibisco, 13 saches, 19,5g",4871255,"marco",18/05/2015 20:31:00,"Obs=Pedido 15430 cancelado
Estoque=99
"
"- Chás e Sucos","700011","BiO2 Herbal Tea Chá Verde e Hibisco, 13 saches, 19,5g",4871255,"marco",25/05/2015 12:46:00,"Obs=
PrecoProm=0
DiasReposicao=7
"
"- Chás e Sucos","700011","BiO2 Herbal Tea Chá Verde e Hibisco, 13 saches, 19,5g",4871255,"marco",02/10/2015 19:48:00,"Obs=
PrecoProm=8,12
"
"- Chás e Sucos","700011","BiO2 Herbal Tea Chá Verde e Hibisco, 13 saches, 19,5g",4871255,"marco",02/12/2015 09:18:00,"Obs=
PrecoProm=6,63
"
"- Chás e Sucos","700011","BiO2 Herbal Tea Chá Verde e Hibisco, 13 saches, 19,5g",4871255,"marco",02/12/2015 09:19:00,"Obs=
PrecoProm=6,5
"
"- Chás e Sucos","700011","BiO2 Herbal Tea Chá Verde e Hibisco, 13 saches, 19,5g",4871255,"toninho",21/01/2016 18:28:00,"Obs=Pedido 69523 cancelado
Estoque=1
DataProdAlteracao=14/01/2016 12:18:00
ChangeFlagProdAPI=1
"
"- Chás e Sucos","700011","BiO2 Herbal Tea Chá Verde e Hibisco, 13 saches, 19,5g",4871255,"marco",04/03/2016 13:02:00,"Obs=
NomeProd=BiO2 Chá Verde + Hibisco, 13 saquinhos, 19g
"
"- Chás e Sucos","700011","BiO2 Herbal Tea Chá Verde e Hibisco, 13 saches, 19,5g",4871255,"marco",29/05/2016 19:23:00,"Obs=
CodProd=7011
"
"- Chás e Sucos","700011","BiO2 Herbal Tea Chá Verde e Hibisco, 13 saches, 19,5g",4871255,"marco",29/06/2016 11:21:00,"Obs=
Preco=9,56
PrecoProm=6,25
"
"- Chás e Sucos","700011","BiO2 Herbal Tea Chá Verde e Hibisco, 13 saches, 19,5g",4871255,"marco",29/06/2016 11:21:00,"Obs=
Custo=4,78
"
